,Location,Year,Longitude,Latitude,Count
3765,Southbound Macleod Trail approaching 17 Avenue SE,2018.0,-114.05865922296499,51.0378329973662,1
3766,Southbound Macleod Trail approaching 25 Avenue SE,2018.0,-114.0597416310565,51.0319336450994,2
3767,Southbound Macleod Trail approaching 34 Avenue SE,2018.0,-114.05933298749599,51.0232450700931,1
3768,Southbound Macleod Trail approaching Anderson Road SE,2018.0,-114.071864127494,50.9505499149745,1
3769,Southbound Macleod Trail approaching James McKevitt Road SW,2018.0,-114.07218097121799,50.922179476131404,1
3770,Southbound Macleod Trail approaching Southland Drive SW,2018.0,-114.071762934356,50.966349040914494,1
3771,Southbound Macleod Trail approaching Stoney Trail SE,2018.0,-114.05953860060801,50.900224181407395,1
3772,Southbound Macleod Trail at 109 AVe SE,2018.0,-114.071785095869,50.9563411516321,1
3773,Southbound Macleod Trail at 210 Avenue SE,2018.0,-114.0355368749185,50.8631155159254,2
3774,Southbound Macleod Trail at 45 Avenue SW,2018.0,-114.06592560563801,51.012881539763896,2
3775,Southbound Macleod Trail at 46 Avenue SE,2018.0,-114.066652844895,51.0113033300733,1
3776,Southbound Macleod Trail at 46 Avenue SW,2018.0,-114.066652844895,51.0113033300733,1
3777,Southbound Macleod Trail at 53 Avenue SW,2018.0,-114.06990677230499,51.0056133185031,1
3778,Southbound Macleod Trail at 61 Avenue SW,2018.0,-114.07167772322398,50.99774634937221,2
3779,Southbound Macleod Trail at 71 Avenue SW,2018.0,-114.07204438707701,50.989628052583896,1
3780,Southbound Macleod Trail at 73 Avenue SE,2018.0,-114.071620820257,50.9878041884001,1
3781,Southbound Macleod Trail at 75 Avenue SW,2018.0,-114.071857432939,50.9859808169039,2
3782,Southbound Macleod Trail at 78 Avenue S,2018.0,-114.07165429890199,50.9831830376391,1
3783,Southbound Macleod Trail at 86 Avenue SE,2018.0,-114.071692939683,50.97590718058821,1
3784,Southbound Macleod Trail at 99 Avenue SW,2018.0,-114.07207790121501,50.96090876773616,2
3785,Southbound Macleod Trail at Bannister Road SE,2018.0,-114.07068500757465,50.921394999791694,3
3786,Southbound Macleod Trail at Canyon Meadows Drive SE,2018.0,-114.068680793809,50.931159098246496,1
3787,Southbound Macleod Trail at Glenmore Trail SW,2018.0,-114.071797830484,50.99447677148326,2
3788,Southbound Macleod Trail at James McKevitt Road SW,2018.0,-114.072404239772,50.9216073090044,1
3789,Southbound Macleod Trail at Lake Fraser Drive SE,2018.0,-114.07064565868099,50.944954275429794,1
3790,Southbound Macleod Trail at Stoney Trail SE,2018.0,-114.0579866637415,50.89833005824475,2
3791,Southbound Macleod Trail at Willow Park Drive SE,2018.0,-114.071778130449,50.9575481359033,1
3792,Southbound Macleod Trail past 162 Avenue SE,2018.0,-114.06109881188,50.9024723027366,1
3793,Southbound Macleod Trail past Southland Drive SW,2018.0,-114.0718100898225,50.963830548241845,2
3794,Southbound Macleod Trail past Stoney Trail S,2018.0,-114.05093608890199,50.886670930275294,1
3795,Southbound Macleod Trail south of 78 Avenue SE,2018.0,-114.071710856712,50.9828249380069,1
3796,Southbound Macleod Trail south of Anderson Road SE,2018.0,-114.07099012882601,50.9486652712881,1
3797,Southbound Macleodl Trail at 61 Avenue SE,2018.0,-114.07161628040501,50.996978927159795,1
3798,Southbound Metis Trail and 104 Avenue NE,2018.0,-113.97091779871599,51.147269019836905,1
3799,Southbound Metis Trail and Cityscape Boulevard NE,2018.0,-113.970221471688,51.147286014726106,1
3800,Southbound Metis Trail and Country Hills Boulevard NE,2018.0,-113.971461619051,51.1542180010021,1
3801,Southbound Metis Trail approaching McKnight Boulevard NE,2018.0,-113.98191240328998,51.0985112201223,1
3802,Southbound Metis Trail at 64 Avenue NE,2018.0,-113.97529531292601,51.1109330631024,1
3803,Southbound Metis Trail at Stoney Trail NE,2018.0,-113.969304786853,51.1737576778551,1
3804,Southbound Metis Trail onto Westbound McKnghit Boulevard NE,2018.0,-113.98357407778099,51.097025565931396,1
3805,Southbound Metis Trail onto Westbound McKnight Boulevard NE,2018.0,-113.98318745388599,51.097054997038,1
3806,Southbound Metis Trail south of 104 Avenue NE,2018.0,-113.97091779871599,51.147269019836905,1
3807,Southbound Metis Trail to Westbound McKnight Boulevard NE,2018.0,-113.98263037358801,51.097443628158,1
3808,Southbound Nose Hill Drive and Crowchild Trail NW,2018.0,-114.2019910712635,51.1208658321401,2
3809,Southbound Nose Hill Drive and John Laurie Boulevard NW,2018.0,-114.19489514517599,51.1274203463215,2
3810,Southbound Nose Hill Drive approaching Scenic Acres Boulevard NW,2018.0,-114.20481241203998,51.1181500192103,1
3811,Southbound Nose Hill Drive at Crowchild Trail NW,2018.0,-114.20324084377701,51.1196837849704,2
3812,Southbound Nose Hill Drive at Crowfoot Road NW,2018.0,-114.19645315051399,51.125997469956296,1
3813,Southbound Nose Hill Drive at Ranchlands Boulevard NW,2018.0,-114.198346395467,51.124255322277406,1
3814,Southbound Ogden Road and  50 Avenue SE,2018.0,-114.01301722638901,51.0065007509199,1
3815,Southbound Ogden Road and Millican Road SE,2018.0,-114.009763764263,50.9996630685034,1
3816,Southbound Ogden Road approachihng Blackfoot Trail SE,2018.0,-114.032227844789,51.030298806873,1
3817,Southbound Old Banff coach Road at Patterson Boulevard SW,2018.0,-114.179971549398,51.0599548806518,1
3818,Southbound Sarcee Trail  approaching Bow Trail SW,2018.0,-114.180869708506,51.0699531995415,1
3819,Southbound Sarcee Trail and 16 Avenue NW,2018.0,-114.189171490387,51.0815034155091,1
3820,Southbound Sarcee Trail and 16 Avenue SW,2018.0,-114.186228994941,51.074950159933394,1
3821,Southbound Sarcee Trail and Glenmore Trail SW,2018.0,-114.16379212955098,51.0094037411857,1
3822,Southbound Sarcee Trail and John Laurie Boulevard NW,2018.0,-114.16780900817899,51.1216653922641,1
3823,Southbound Sarcee Trail and Richmond Road SW,2018.0,-114.16691116603901,51.01806952933471,1
3824,Southbound Sarcee Trail and Stoney Trail NW,2018.0,-114.170349642145,51.1518054632903,2
3825,Southbound Sarcee Trail approaching 17 Avenue SW,2018.0,-114.16640156683201,51.0393493012379,1
3826,Southbound Sarcee Trail approaching Bow Trail SW,2018.0,-114.164870735389,51.055066877613754,2
3827,Southbound Sarcee Trail at 16 Avenue NW,2018.0,-114.189171490387,51.0815034155091,1
3828,Southbound Sarcee Trail at 17 Avenue SW,2018.0,-114.16442458739799,51.034281249305,1
3829,Southbound Sarcee Trail at Bow Trail SW,2018.0,-114.16472464437402,51.05415621509044,3
3830,Southbound Sarcee Trail at Crowchild Trail NW,2018.0,-114.177832157813,51.11146766572129,1
3831,Southbound Sarcee Trail at John Laurie Boulevard NW,2018.0,-114.16712518840534,51.1206018499709,3
3832,Southbound Sarcee Trail before Bow Trail SW,2018.0,-114.16436095573299,51.0566345960915,1
3833,Southbound Sarcee Trail north of Richmond Road SW,2018.0,-114.166177201971,51.0187180194657,1
3834,Southbound Sarcee Trail south 16 Avenue NW,2018.0,-114.18926430718001,51.078437331915204,1
3835,Southbound Sarcee Trail to Westbound Stoney Trail NW,2018.0,-114.167062850875,51.152841847247295,1
3836,Southbound Shaganappi Trail  at Crowchild Trail NW,2018.0,-114.152734549261,51.100194435171794,1
3837,Southbound Shaganappi Trail and Country Hills Boulevard NW,2018.0,-114.122107544123,51.1406975648612,1
3838,Southbound Shaganappi Trail and Crowchild Trail NW,2018.0,-114.152734549261,51.100194435171794,2
3839,Southbound Shaganappi Trail and John Laurie Boulevard NW,2018.0,-114.142245394896,51.1100886346537,1
3840,Southbound Shaganappi Trail and Northland Drive NW,2018.0,-114.14287248602,51.1026389615686,1
3841,Southbound Shaganappi Trail and Stoney Trail NE,2018.0,-114.147933369876,51.152736445625294,1
3842,Southbound Shaganappi Trail approaching 32 Avenue NW,2018.0,-114.15267992886801,51.0815282691386,1
3843,Southbound Shaganappi Trail approaching John Laurie Boulevard NW,2018.0,-114.1395204001895,51.11141372187821,2
3844,Southbound Shaganappi Trail at Crowchild Trail NW,2018.0,-114.14931629300467,51.09888429249406,3
3845,Southbound Shaganappi Trail at Edgemont Boulevard NW,2018.0,-114.1335947858575,51.12698373194825,2
3846,Southbound Shaganappi Trail at John Laurie Boulevard NW,2018.0,-114.14041571668676,51.10979514941363,4
3847,Southbound Southland Drive and Macleod Trail S,2018.0,-114.071741657483,50.9643662510561,1
3848,Southbound Stoney Trail after 114 Avenue SE,2018.0,-113.920587498294,50.939927428545396,1
3849,Southbound Stoney Trail and 114 Avenue SE,2018.0,-113.923845840232,50.94774120599576,3
3850,Southbound Stoney Trail and 16 Avenue NE,2018.0,-113.92442953995639,51.06890072583922,5
3851,Southbound Stoney Trail and 16 Avenue NW,2018.0,-113.929731671065,51.0670302472081,1
3852,Southbound Stoney Trail and Country Hills Blvd NE,2018.0,-113.92889956455099,51.154347932407596,1
3853,Southbound Stoney Trail and Country Hills Boulevard NE,2018.0,-113.92889956455099,51.154347932407596,3
3854,Southbound Stoney Trail and Country Hills Boulevard NW,2018.0,-114.209535231494,51.1470209540732,1
3855,Southbound Stoney Trail and Eastbound Mcknight Boulevard NE,2018.0,-113.926490694095,51.0963740671834,1
3856,Southbound Stoney Trail and Glenmore Trail SE,2018.0,-113.92102647603599,50.9810577077333,1
3857,Southbound Stoney Trail and McKnight Boulevard NE,2018.0,-113.926490694095,51.0963740671834,1
3858,Southbound Stoney Trail and Nose Hill Drive NW,2018.0,-114.22617682162901,51.1069389517529,1
3859,Southbound Stoney Trail and Peigan Trail SE,2018.0,-113.92731952053965,51.014231627677134,3
3860,Southbound Stoney Trail and Shaganappi Trail NW,2018.0,-114.147933369876,51.152736445625294,1
3861,Southbound Stoney Trail approaching 114 Avenue SE,2018.0,-113.920992751331,50.9557375842933,2
3862,Southbound Stoney Trail approaching 16 Avenue NW,2018.0,-113.929731671065,51.0670302472081,1
3863,Southbound Stoney Trail approaching 17 Avenue SE,2018.0,-113.92660358255868,51.041299503029364,3
3864,Southbound Stoney Trail approaching Country Hills Boulevard NE,2018.0,-113.92889956455099,51.154347932407596,1
3865,Southbound Stoney Trail approaching Glenmore Trail SE,2018.0,-113.9292702476,50.9796402585989,1
3866,Southbound Stoney Trail approaching McKnight Boulevard NE,2018.0,-113.919653172196,51.1070422570683,1
3867,Southbound Stoney Trail approaching Mcknight Boulevard NE,2018.0,-113.9190860505715,51.102625299850644,2
3868,Southbound Stoney Trail at 114 Avenue SE,2018.0,-113.923773343581,50.94778694424567,3
3869,Southbound Stoney Trail at 16 Avenue NE,2018.0,-113.92342334180613,51.064358853777954,7
3870,Southbound Stoney Trail at 17 Avenue SE,2018.0,-113.92928882848301,51.037888715863,1
3871,Southbound Stoney Trail at Crowchild Trail NW,2018.0,-114.2305311105475,51.1332629061841,2
3872,Southbound Stoney Trail at Glenmore Trail SE,2018.0,-113.92309307412376,50.97899783911663,4
3873,Southbound Stoney Trail at McKnight Boulevard NE,2018.0,-113.926490694095,51.0963740671834,1
3874,Southbound Stoney Trail at Nose Hill Drive NW,2018.0,-114.225507802977,51.1051466283278,1
3875,Southbound Stoney Trail at Peigan Trail SE,2018.0,-113.93011021790899,51.0150722933138,1
3876,Southbound Stoney Trail south of 114 Avenue SE,2018.0,-113.92948164038401,50.9494147738947,1
3877,Southbound Stoney Trail south of 16 Avenue NE,2018.0,-113.9252898156935,51.06591974227725,2
3878,Southbound Stoney Trail south of Peigan Trail SE,2018.0,-113.921807393405,51.006273402109606,1
3879,Southbound Stoney Trail to Eastbound 16 Avenue NE,2018.0,-113.92143075513901,51.06498007529,1
3880,Southbound Sun Valley Boulevard to Westbound Stoney Trail SE,2018.0,-114.036510250956,50.8929678760329,1
3881,Southbound Symons Valley Road at Kincora Boulevard NW,2018.0,-114.125820584242,51.161100500817604,1
3882,Southbound Symons Valley Road at Kincora Glen Road NW,2018.0,-114.12982372739401,51.1650679818414,1
3883,Southbound Symons Valley Road at Stoney Trail NW,2018.0,-114.118258524508,51.1575469957629,1
3884,Southland Drive and 14 Street SW,2018.0,-114.096705849657,50.961517163405105,1
3885,Southland Drive and 19 Street SW,2018.0,-114.106359581127,50.961092631097,1
3886,Southland Drive and 24 Street SW,2018.0,-114.11853134691401,50.9613624762756,1
3887,Southland Drive and Acadia Drive SE,2018.0,-114.04842808762501,50.96398655515229,1
3888,Southland Drive and Bonaventure Drive SE,2018.0,-114.068117325807,50.9649601332978,3
3889,Southland Drive and Deerfoot Trail SE,2018.0,-114.036221957794,50.9705895302783,1
3890,Southland Drive and Elbow Drive SW,2018.0,-114.08488693899099,50.96344712455179,1
3891,Southland Drive and Fairmount Drive SE,2018.0,-114.05867580496201,50.9639938134871,1
3892,Southland Drive and Oakmoor Way SW,2018.0,-114.124360258321,50.961387251050795,1
3893,Southland Drive and Sacramento Drive SW,2018.0,-114.07919749964199,50.9647105999771,1
3894,Southland Drive at 24 Street SW,2018.0,-114.11802429132901,50.9613619109379,1
3895,Southland Drive at Blackfoot Trail SE,2018.0,-114.039339977983,50.9656039185511,1
3896,Southland Drive at Braeside Drive SW,2018.0,-114.10333723401399,50.961363242039006,1
3897,Southland Drive at Elbow Drive SW,2018.0,-114.08488693899099,50.96344712455179,2
3898,Southland Drive at Horton Road SW,2018.0,-114.07459783451401,50.965081223334295,1
3899,Southland Drive between Haddon Road and Elbow Drive SW,2018.0,-114.08136588794149,50.9642297703198,2
3900,Southland Drive over Deerfoot Trail SE,2018.0,-114.03261069571,50.9678025719994,1
3901,Southport Road and Southport Way SW,2018.0,-114.07305682106501,50.957765976736496,1
3902,Southport Road at 99 Avenue SW,2018.0,-114.07295331216001,50.960929845205705,1
3903,Spiller Road at 25 Avenue SE,2018.0,-114.052368492328,51.02934112015021,1
3904,Springbank Boulevard and 69 Street SW,2018.0,-114.191940363423,51.01776428136171,1
3905,Springborough Boulevard and 69 Street SW,2018.0,-114.187964917264,51.0355561066513,1
3906,Spruce Drive at 8 Avenue SW,2018.0,-114.13541468751,51.0450348696068,1
3907,Spruce Drive at Plum Tree Place SW,2018.0,-114.135417612458,51.0440815943427,1
3908,Spruce Meadows Trail and 37 Street SW,2018.0,-114.1390705114545,50.89215613096046,2
3909,Spruce Meadows Trail and 6 Street SW,2018.0,-114.074412783263,50.892696532712606,2
3910,Spruce Meadows Trail and James Mckevitt Road SW,2018.0,-114.09404700088999,50.8942822220186,4
3911,Spruce Meadows Trail and Macleod Trail SE,2018.0,-114.06131023126001,50.8926286331446,3
3912,Spruce Meadows Trail and Stoney Trail SE,2018.0,-114.05549808232401,50.8926362155523,1
3913,Spruce Meadows Way and Spruce Meadows Trail S,2018.0,-114.09404700088999,50.8942822220186,1
3914,Stanley Drive and 42 Avenue SW,2018.0,-114.06718270161998,51.0160570033424,1
3915,Stoney Trail and 14 Street NW,2018.0,-114.09313907776699,51.1738603727402,1
3916,Stoney Trail and 16 Avenue NE,2018.0,-113.929731671065,51.0670302472081,1
3917,Stoney Trail and 16 Avenue NW,2018.0,-113.924164579614,51.067879803089156,2
3918,Stoney Trail and 17 Avenue SE,2018.0,-113.92729809696502,51.037862586957075,4
3919,Stoney Trail and 52 Street SE,2018.0,-113.95053016882974,50.90496003303522,4
3920,Stoney Trail and 88 Street SE,2018.0,-113.907266168545,50.9064389554675,1
3921,Stoney Trail and Centre Street NW,2018.0,-114.066442959316,51.1746950090593,1
3922,Stoney Trail and Chaparral Boulevard SE,2018.0,-114.02538536675951,50.890682562533655,2
3923,Stoney Trail and Country Hills Boulevard NE,2018.0,-113.92405222128332,51.15424756647557,3
3924,Stoney Trail and Country Hills Boulevard NW,2018.0,-114.20643906186774,51.14581143055402,4
3925,Stoney Trail and Crowchild Trail NW,2018.0,-114.234333974331,51.1341229080158,1
3926,Stoney Trail and Deerfoot Trail NE,2018.0,-114.00292525437669,51.175994890440656,6
3927,Stoney Trail and Deerfoot Trail SE,2018.0,-113.976303412668,50.9006109398254,1
3928,Stoney Trail and Glenmore Trail SE,2018.0,-113.92222069860699,50.97967080520365,2
3929,Stoney Trail and Harvest Hills Boulevard NW,2018.0,-114.0694774756565,51.173635805839446,2
3930,Stoney Trail and Macleod Trail SE,2018.0,-114.05836289559299,50.8993102265814,1
3931,Stoney Trail and Mcknight Boulevard NE,2018.0,-113.9210253637155,51.096450923053,2
3932,Stoney Trail and Metis Trail NE,2018.0,-113.96934214396649,51.17564845577555,2
3933,Stoney Trail and Peigan Trail SE,2018.0,-113.92431894559866,51.01421074913457,3
3934,Stoney Trail and Sarcee Trail NW,2018.0,-114.169512123796,51.151120319745,3
3935,Stoney Trail and Symons Valley Road NW,2018.0,-114.12081504846701,51.1584535876825,1
3936,Stoney Trail at 114 Avenue SE,2018.0,-113.92018478398876,50.9446654775615,4
3937,Stoney Trail at 16 Avenue NE,2018.0,-113.92076235616899,51.0647276427378,1
3938,Stoney Trail at 52 Street SE,2018.0,-113.95345196762301,50.904064478627504,1
3939,Stoney Trail at 88 Street SE,2018.0,-113.907884271371,50.9097592047859,2
3940,Stoney Trail at 96 Avenue NE,2018.0,-113.921792750628,51.1365457383305,1
3941,Stoney Trail at Centre Street N,2018.0,-114.06860681135599,51.1739348637124,1
3942,Stoney Trail at Chaparral Boulevard SE,2018.0,-114.025651493291,50.8889424507033,3
3943,Stoney Trail at Crowchild Trail NW,2018.0,-114.227523046782,51.131177425019295,1
3944,Stoney Trail at Deerfoot Trail NE,2018.0,-114.01539845520901,51.176151726822205,1
3945,Stoney Trail at Deerfoot Trail SE,2018.0,-113.97535993276199,50.899933620976,1
3946,Stoney Trail at Macleod Trail SE,2018.0,-114.04997714714099,50.892613807305295,1
3947,Stoney Trail at Scenic Acres Link NW,2018.0,-114.233001332761,51.1185377447338,1
3948,Stoney Trail at Tuscany Boulevard NW,2018.0,-114.233001332761,51.1185377447338,1
3949,Strathcona Boulevard and Strathcona Drive SW,2018.0,-114.18645147233102,51.0467881651356,1
3950,Strathcona Drive and Strathcona Boulevard SW,2018.0,-114.186192712916,51.046915512753706,1
3951,Sun Valley Boulevard and Stoney Trail SE,2018.0,-114.036510250956,50.8929678760329,1
3952,Sun Valley Boulevard and Sun Valley Drive SE,2018.0,-114.04455983840401,50.90689106505321,1
3953,Sun Valley Boulevard and Sunmills Drive SE,2018.0,-114.04746382573799,50.9063381176848,1
3954,Sun Valley Boulevard at Suncrest Way SE,2018.0,-114.037231675222,50.906225139333294,1
3955,Sunpark Drive and Sun Valley Boulevard SE,2018.0,-114.05527173543899,50.906517268429205,1
3956,Sunpark Drive and Sunpark Boulevard SE,2018.0,-114.05527173543899,50.906517268429205,1
3957,Sunpark Gate and Sun Valley Boulevard SE,2018.0,-114.05819594027001,50.90576473733561,1
3958,Sunridge Boulevard at 29 Street NE,2018.0,-113.992511596183,51.07660483096661,2
3959,Sunridge Way and 36 Street NE,2018.0,-113.98493374196,51.067298691023105,1
3960,Sunridge Way at 36 Street NE,2018.0,-113.981892477374,51.0680081759231,1
3961,Sunridge Wy and 34 Street NE,2018.0,-113.986174456289,51.0687109459658,1
3962,Sunridge Wy and Barlow Trail NE,2018.0,-114.001813933233,51.073464509859896,1
3963,Symons Valley Parkway and Evanston View NW,2018.0,-114.12146574829599,51.168019956910896,2
3964,Symons Valley Parkway and Evanston Way NW,2018.0,-114.108461903997,51.173521659771296,1
3965,Symons Valley Parkway and Symons Valley Road NW,2018.0,-114.132148908232,51.1686009681716,2
3966,Symons Valley Parkway at Symons valley Road NW,2018.0,-114.132148908232,51.1686009681716,1
3967,Symons Valley Py and Symons Valley Road NW,2018.0,-114.132148908232,51.1686009681716,2
3968,Symons Valley Road and 144 Avenue NW,2018.0,-114.13497799338002,51.1832199370319,1
3969,Symons Valley Road and Kincora Glen Road NW,2018.0,-114.130725716496,51.1654037249163,2
3970,Symons Valley Road and Sage Bluff Boulevard NW,2018.0,-114.13437351139,51.1806536736131,1
3971,Symons Valley Road and Sage Hill Drive NW,2018.0,-114.133496229638,51.169770686439705,1
3972,Symons Valley Road at Kincora Glen Road NW,2018.0,-114.13123058517401,51.1652565411742,1
3973,Taradale Drive and 80 Avenue NE,2018.0,-113.93014255034599,51.1252203502709,1
3974,Taradale Drive and Falconridge Boulevard NE,2018.0,-113.946850550569,51.114192043555406,1
3975,Taradale Drive and Martindale Boulevard NE,2018.0,-113.946850550569,51.114192043555406,1
3976,Taradale Drive and Taralea Way NE,2018.0,-113.94381354238001,51.1141437878535,1
3977,Tararidge Drive and 64 Avenue NE,2018.0,-113.940747756213,51.110694122513294,2
3978,Temple Drive and 52 Street NE,2018.0,-113.95850044372601,51.085887817172896,1
3979,Temple Drive at 55 Street NE,2018.0,-113.95417963836901,51.0858862036525,1
3980,Templemont Drive and Templemont Road NE,2018.0,-113.95644021479299,51.09290341099361,1
3981,Templeside Road and Templeview Wy NE,2018.0,-113.946708387004,51.0828211544055,1
3982,Trafford Pl and Trafford Drive NW,2018.0,-114.081736278033,51.0979885411934,1
3983,Trans Canada Hi and Sarcee Trail NW,2018.0,-114.193485797215,51.081547326565,1
3984,Trans Canada Highway approaching Old Banff Coach Road NW,2018.0,-114.278166495989,51.0887063499685,1
3985,Trans Canada Highway between Valley Ridge Boulevard and Old Banff Coach Road NW,2018.0,-114.27492276639501,51.08865936117141,2
3986,Tuscany Drive and Tuscany Vista Road NW,2018.0,-114.25238233252199,51.1196738177748,1
3987,Tuscany Way and Tuscany Boulevard NW,2018.0,-114.24645568643601,51.1239065505839,1
3988,Tuscany Wy and Tuscany Boulevard NW,2018.0,-114.24605912813801,51.123959165865095,1
3989,Twelve Mi Coulee Road and Crowchild Trail NW,2018.0,-114.257374268447,51.1428695480381,1
3990,Twelve Mile Coilee Road and Crowchild Trail NW,2018.0,-114.256849183662,51.1433777157049,1
3991,Twelve Mile Coulee Road and Crowchild Trail NW,2018.0,-114.257374268447,51.1428695480381,1
3992,University Avenue and 16 Avenue NW,2018.0,-114.14275881333799,51.06757783400371,1
3993,University Drive and 13 Avenue NW,2018.0,-114.12010199547501,51.0642431354364,1
3994,University Drive and 16 Avenue NW,2018.0,-114.126589603344,51.06848059893171,1
3995,University Drive and 24 Avenue NW,2018.0,-114.12819645899599,51.07436889697271,1
3996,University Drive and Unwin Road NW,2018.0,-114.126454704326,51.072173533093704,1
3997,University Drive at 16 Avenue NW,2018.0,-114.124920483098,51.0702612762007,1
3998,University Drive at Unwin Road NW,2018.0,-114.12645484701599,51.072173532939395,1
3999,Uxbridge Drive and 16 Avenue NW,2018.0,-114.129851078655,51.0685715033864,2
4000,Valley Meadow Crescent at Valley Ridge Drive NW,2018.0,-114.243405712045,51.092427401220796,1
4001,Valley ridge Drive and Valley Crest NW,2018.0,-114.266416301306,51.092511898954804,1
4002,Valleyview Road and Vista Road NE,2018.0,-114.021526931406,51.071068946924704,1
4003,Varsity Drive and 48 Street NW,2018.0,-114.157505296488,51.093848778231404,1
4004,Varsity Drive and Shaganappi Trail NW,2018.0,-114.15494554608999,51.0933886014318,1
4005,Varsity Drive at Shaganappi Trail NW,2018.0,-114.1551840835695,51.0934288731712,2
4006,Varsity Drive at Shagnappi Trail NW,2018.0,-114.15494554608999,51.0933886014318,1
4007,WB16 Avenue onto Southbound Barlow Trail NE,2018.0,-114.007756083027,51.0670118241574,1
4008,Walden Bvld and 194 Avenue SE,2018.0,-114.02447203063801,50.8776912906254,1
4009,Walden Gate and 194 Avenue SE,2018.0,-114.03668558768899,50.8769579240337,1
4010,Walden Gate at 194 Avenue SE,2018.0,-114.03668558768899,50.8769579240337,1
4011,"West Springs, Strathcona Park, Springbank Hill and Aspen Woods",2018.0,-114.182529558384,51.052033303736,1
4012,Westbound  Stoney Trail between Country Hills Boulevard and Metis Trail NE,2018.0,-113.92440363960199,51.177559001066896,1
4013,Westbound 10 Avenue at Crowchild Trail SW,2018.0,-114.108484280319,51.0445974796843,1
4014,Westbound 106 Avenue approaching Barlow Trail SE,2018.0,-113.97725770678801,50.9579196602397,1
4015,Westbound 106 Avenue at 42 Street SE,2018.0,-113.97407698050101,50.957897961332705,1
4016,Westbound 106 Avenue at 52 Street SE,2018.0,-113.958958206103,50.9578460710203,1
4017,Westbound 11 Avenue at 9 Street SW,2018.0,-114.08392329879601,51.0429578310133,1
4018,Westbound 11 Avenue at Macleod Trail SE,2018.0,-114.058337515879,51.042233367055,1
4019,Westbound 114 Avenue and 52 Street SE,2018.0,-113.958670847449,50.950595366959,1
4020,Westbound 114 Avenue and Barlow Trail SE,2018.0,-113.982110792952,50.950529480111,1
4021,Westbound 114 Avenue at 52 Street SE,2018.0,-113.957993410876,50.9505984515344,1
4022,Westbound 114 Avenue at Barlow Trail SE,2018.0,-113.98281868749599,50.950513944001706,1
4023,Westbound 130 Avenue and 46 Street SE,2018.0,-113.968794969081,50.9320349202896,1
4024,Westbound 130 Avenue and 50 Street SE,2018.0,-113.96254645857701,50.931990471283996,2
4025,Westbound 130 Avenue approaching 52 Street SE,2018.0,-113.951136776989,50.9287755080196,1
4026,Westbound 130 Avenue at 46 Street SE,2018.0,-113.968794969081,50.9320349202896,1
4027,Westbound 130 Avenue at Deerfoot Trail SE,2018.0,-113.971793842155,50.9320293002836,1
4028,Westbound 130 Avenue west of Deerfoot Trail SE,2018.0,-113.97888971727899,50.93198252277799,1
4029,Westbound 16 Avenue and 10 Street  NW,2018.0,-114.08555884658999,51.06698490629729,1
4030,Westbound 16 Avenue and 14 Street NW,2018.0,-114.09603722789602,51.067017760541496,3
4031,Westbound 16 Avenue and 19 Street NE,2018.0,-114.01402450449,51.067037310318604,4
4032,Westbound 16 Avenue and 29 Street NW,2018.0,-114.12915978413099,51.0680033110213,1
4033,Westbound 16 Avenue and 36 Street NE,2018.0,-113.98825927948499,51.06708278018171,1
4034,Westbound 16 Avenue and 4 Street NW,2018.0,-114.071597618032,51.06683751051229,2
4035,Westbound 16 Avenue and 52 Street NE,2018.0,-113.963310837195,51.0671044015668,1
4036,Westbound 16 Avenue and 68 Street NE,2018.0,-113.937720376229,51.0670932992165,2
4037,Westbound 16 Avenue and Canada Olympic Drive SW,2018.0,-114.202933869494,51.0821750599868,1
4038,Westbound 16 Avenue and Deerfoot Trail NE,2018.0,-114.02804954848939,51.0674126730456,5
4039,Westbound 16 Avenue and Home Road NW,2018.0,-114.16475380172,51.073074873607595,1
4040,Westbound 16 Avenue and Shaganappi Trail NW,2018.0,-114.14807428408301,51.06609749316,2
4041,Westbound 16 Avenue and Stoney Trail NE,2018.0,-113.929731671065,51.0670302472081,2
4042,Westbound 16 Avenue and Stoney Trail NW,2018.0,-113.929731671065,51.0670302472081,1
4043,Westbound 16 Avenue and University Drive NW,2018.0,-114.126589603344,51.06848059893171,1
4044,Westbound 16 Avenue approaching 10 Street NW,2018.0,-114.083397918102,51.06699716566071,1
4045,Westbound 16 Avenue approaching 36 Street NE,2018.0,-113.989219053116,51.067085659442796,2
4046,Westbound 16 Avenue approaching 52 Street NE,2018.0,-113.964507656328,51.0668378669022,1
4047,Westbound 16 Avenue approaching Barlow Trail NE,2018.0,-113.990875135549,51.0671404090257,2
4048,Westbound 16 Avenue approaching Deerfoot Trail NE,2018.0,-114.02571974799866,51.067270843645666,3
4049,Westbound 16 Avenue approaching Edmonton Trail NE,2018.0,-114.05497602927,51.0669806797534,2
4050,Westbound 16 Avenue approaching Old Banff Coach Road NW,2018.0,-114.287040329099,51.0886606287023,1
4051,Westbound 16 Avenue approching Stoney Trail NW,2018.0,-114.21957175163901,51.0858175528669,1
4052,Westbound 16 Avenue at 1 Street  NE,2018.0,-114.05977437133001,51.066965155405704,1
4053,Westbound 16 Avenue at 11 Street NW,2018.0,-114.08732201719201,51.066983332837495,1
4054,Westbound 16 Avenue at 14 Street NW,2018.0,-114.0959239047194,51.0670124775251,5
4055,Westbound 16 Avenue at 19 Street NE,2018.0,-114.01363621801599,51.0670475146012,2
